000015,com.facebook.katana,2017-08-23 21:08:29.938,-5,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:30.128,-5,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:30.349,101,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:30.541,32,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:30.916,102,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:31.070,114,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:31.208,111,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:31.533,-5,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:31.725,-5,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:31.992,111,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:32.092,114,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:32.237,109,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:32.475,32,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:34.247,121,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:34.356,111,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:34.455,117,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:34.700,32,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:34.983,102,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:35.102,105,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:35.357,108,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:35.530,108,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:35.744,32,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:38.486,32,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:38.868,97,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:39.087,112,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:39.261,112,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:39.480,108,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:39.717,105,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:39.972,99,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:40.200,97,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:42.408,-5,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:44.730,110,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:44.881,101,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:45.044,101,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:45.244,100,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:45.436,115,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:45.573,32,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:45.865,97,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:45.984,32,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:46.267,112,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:46.390,114,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:46.550,111,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:46.647,102,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:46.860,115,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:46.988,32,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:47.973,-5,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:48.190,-5,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:48.603,-2,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:49.611,39,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:49.781,-2,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:50.355,115,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:50.545,32,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:50.866,115,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:50.992,105,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:51.156,103,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:51.286,110,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:51.559,97,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:51.986,116,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:52.281,117,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:52.561,114,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:52.762,101,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:52.879,46,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:53.860,32,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:55.673,105,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:55.928,32,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:56.220,100,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:56.330,105,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:56.520,110,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:56.628,116,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:56.785,32,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:57.249,-5,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:57.896,-5,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:58.124,-5,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:58.307,-5,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:58.801,111,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:58.965,110,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:59.085,116,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:59.294,32,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:08:59.865,-5,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:09:00.935,-5,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:09:02.067,116,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:09:08.981,-5,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:09:09.465,-2,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:09:10.241,39,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:09:10.387,-2,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:09:10.945,116,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:09:11.091,32,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:09:11.280,116,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:09:11.444,104,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:09:11.636,105,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:09:11.845,110,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:09:12.019,107,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:09:12.229,32,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:09:12.421,121,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:09:12.518,111,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:09:12.625,117,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:09:13.351,-2,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:09:14.179,39,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:09:14.347,39,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:09:14.482,-2,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:09:15.377,-5,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:09:15.796,108,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:09:15.970,108,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:09:16.245,32,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:09:16.543,103,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:09:16.763,101,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:09:16.945,116,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:09:17.044,32,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:09:17.173,116,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:09:17.310,104,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:09:17.447,97,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:09:17.542,116,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:09:17.850,32,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:09:18.369,117,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:09:18.562,110,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:09:18.799,108,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:09:18.925,101,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:09:19.126,115,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:09:19.302,115,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:09:19.413,32,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:09:19.811,121,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:09:19.909,111,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:09:20.003,117,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:09:20.725,-2,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:09:21.527,39,0,2017-08-23 22:08:37.870
000015,com.facebook.katana,2017-08-23 21:09:21.639,-2,0,2017-08-23 22:08:37.870
